propertyCode,thumbnail,externalReference,numPhotos,floor,price,priceInfo,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,detailedType,suggestedTexts,hasPlan,has3DTour,has360,hasStaging,topNewDevelopment,topPlus,parkingSpace,newDevelopmentFinished,highlight,neighborhood,snapshotDate,change,savedAd,notes
33942099,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/36/67/59/273258463.webp,,31,4,280000.0,"{'price': {'amount': 280000.0, 'currencySuffix': '€'}}",duplex,sale,98.0,2,1,rua da Quinta do Charquinho,Lisboa,Benfica,Charquinho,pt,38.7569726,-9.1979474,False,https://www.idealista.pt/imovel/33942099/,"A nossa equipa apresenta este apartamento T2 Duplex (T3 de origem) situado no Bairro do Charquinho em Benfica, num predio sem elevador - 4 piso, totalmente remodelado á cerca de 10 anos, oferece um equilíbrio perfeito entre design moderno e conforto acolhedor. Ao entrar neste espaço, a atenção aos detalhes da remodelação é evidente. O piso inferior acolhe uma área de estar em plano aberto, onde a sala de estar e a cozinha se unem de forma harmoniosa. A cozinha, completamente renovada, é um espaço acolhedor e perfeito para fazer a refeições em família ou com os amigos, encontrando-se totalmente equipada. Neste piso, tem ainda uma casa de banho e um quarto. Subindo para o piso superior, é recebido por um ambiente adicional, que está adaptado a quarto com espaço para escritório, mas que facilmente se pode transformar em 2 quartos, visto o espaço ser generoso e com duas grandes janelas Velux. Localizado no bairro do Charquinho, este apartamento beneficia da proximidade a comércios locais, escolas, parques, hospitais e excelentes ligações de transporte (Metro Colombo). Agende uma visita para explorar este T2 duplex remodelado que pode a sua futura casa… JUNTOS POR UMA CASA. A SUA!",False,good,False,False,2857.0,"{'typology': 'flat', 'subTypology': 'duplex'}","{'subtitle': 'Benfica, Lisboa', 'title': 'Duplex na rua da Quinta do Charquinho'}",False,False,False,False,False,False,,,,,2025-02-01,,,
33942079,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/9b/d0/99/273256824.webp,KWPT-011296,23,,1250000.0,"{'price': {'amount': 1250000.0, 'currencySuffix': '€'}}",flat,sale,200.0,3,3,Centro,Lisboa,Areeiro,Centro,pt,38.7432962,-9.1325327,False,https://www.idealista.pt/imovel/33942079/,"O edifício em que se situa o apartamento faz parte do conjunto monumental da antiga Praça do Areeiro, concebido pelo arquiteto Luís Cristino da Silva, um dos mais importantes expoentes da arquitetura portuguesa do século XX. O apartamento é composto por: - Sala tripla (sala de estar + sala de jantar + escritório) com 48 m2; - Quarto em suite, com 20m2, ligado a casa de banho completa com 6m2; - Dois quartos individuais com áreas de 22m2 e 15m2, servidos por grande casa de banho com 14 m2; - Cozinha totalmente equipada com 14m2 e despensa; - Casa de banho social com 3 m2. O espaço está organizado em duas zonas claramente demarcadas - zona social e zona dos quartos – com dois halls (7m2 + 7m2) ligados por um corredor com 11m2. O apartamento foi cuidadosamente renovado para manter o ambiente da época, com reabilitação de grande parte dos materiais originais e a realização de pequenas adaptações para oferecer a generalidade das funcionalidades modernas. Assim, a renovação incluiu a substituição integral das redes de águas, eletricidade e telecomunicações e a instalação de ar condicionado em todas as assoalhadas e piso radiante nas casas de banho. O edifício tem uma estação de metro a 20 metros da porta e um grande parque de estacionamento a 250 metros. A zona do Areeiro – Av. Roma é uma das zonas mais procuradas para viver, mantendo um tecido urbano vivo e variado, com todo o tipo de equipamentos de lazer e cultura, comércio e restauração de proximidade e uma excelente rede de transportes públicos. Venha conhecer!",False,good,False,,6250.0,{'typology': 'flat'},"{'subtitle': 'Areeiro, Lisboa', 'title': 'Apartamento'}",True,False,False,False,False,False,,,{'groupDescription': 'Destaque'},,2025-02-01,,,
33942045,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/1a/0f/f1/273256686.webp,KWPT-011200,6,,1100000.0,"{'price': {'amount': 1100000.0, 'currencySuffix': '€'}}",flat,sale,224.0,4,4,rua Joaquim Agostinho s/n,Lisboa,Lumiar,Alto do Lumiar - Quinta das Conchas - Quinta do Lambert,pt,38.7644989,-9.1558003,True,https://www.idealista.pt/imovel/33942045/,"Fabulosa Cobertura Duplex com Terraço Apartamento com grandes áreas, em andar alto, na melhor localização do Lumiar. 2 Suites 2 Quartos  2 Salas com saída para Terraço  2 Lugares de Estacionamento  Cozinha equipada 1 Arrecadação  Modernizado, este apartamento permite uma mudança imediata da sua família. O prédio tem porteiro em todos os dias úteis. Este apartamento localiza-se no final do Campo Grande e aos jardins da Quinta das Conchas. Provavelmente um dos melhores apartamentos, com a melhor relação preço-qualidade, apresentando um valor de venda absolutamente fantástico para esta zona de Lisboa. Este apartamento combina o conforto moderno, com a tranquilidade de um cenário exterior para relaxar e refeições com a família e amigos. Servido por duas estações de Metro, este bairro de Lisboa tem todo o comércio local necessário a uma zona residencial. Próximo de escolas públicas e privadas de referência, como Os Colégios São João de Brito, Planalto.  A localização do Colégio Alemão e do Colégio Mira Rio é também a distância muito curta. Hospitais e Clínicas privadas dão a segurança necessária a uma vivência familiar. Não perca esta oportunidade e agende a sua visita a esta cobertura duplex.",False,good,False,,4911.0,{'typology': 'flat'},"{'subtitle': 'Lumiar, Lisboa', 'title': 'Apartamento na rua Joaquim Agostinho s/n'}",True,False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,{'groupDescription': 'Destaque'},,2025-02-01,,,
33942044,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/7d/bc/c5/273256585.webp,KWPT-011198,34,,1750000.0,"{'price': {'amount': 1750000.0, 'currencySuffix': '€'}}",flat,sale,275.0,4,4,avenida Santos Dumont s/n,Lisboa,Avenidas Novas,Gulbenkian - Praça Espanha,pt,38.7398629,-9.15576,True,https://www.idealista.pt/imovel/33942044/,"T4 na Av. Santos Dumont 46, com 3 lugares de Estacionamento, Arrecadação, Piscina e Jardim. Entre a Praça de Espanha e a Fundação Calouste Gulbenkian nasce um projecto único do atelier de arquitetura ARX Portugal Marcado pela singularidade da sua arquitetura e pela qualidade de construção e dos seus materiais, edifício distingue-se pelas linhas elegantes e modernas, e pelos materiais nobre utilizados como o mármore e a madeira.  O imóvel dispõe de duas entradas principais, cada uma servida por dois elevadores e sistema de videoporteiro. Este apartamento é caracterizado pela fluidez dos espaços, sem grande desperdício de área útil em circulação. Com varandas em toda área social, que permite usufruir de grande luminosidade e uma vista fantástica sobre a cidade de Lisboa. O espaços interior é amplo e luminoso, com climatização em todas as divisões. A lavandaria e cozinha estão totalmente totalmente equipadas com electro domésticos topo de gama. O imóvel é composto por. 2 Suítes . 2 Quartos . 4 casas de banho . 1 Cozinha totalmente equipada . 1 Lavandaria. 3 lugares de garagem. 1arrecadação  Todos os quartos tem armários embutidos e uma das suítes dispõe de 1 closet. O empreendimento tem um espaço comum comum com jardim e piscina. Localizado a poucos metros da Fundação Calouste Gulbenkian, El Corte Inglês e Praça do Saldanha. Com acesso a todo o tipo de comércio, serviços e transportes como cafés, restaurantes, hipermercados, farmácias, bancos, hospitais, universidades, metro e estação de comboios. Na Keller Williams partilhamos com todos os profissionais em regime 50%, porque acreditamos que esta é a melhor forma de prestar um bom serviço aos nossos clientes. Se é profissional do sector não hesite em apresentar esta oportunidade aos seus clientes compradores e fale connosco para agendar a sua visita. Características: Características Exteriores - Condomínio Fechado; Jardim; Piscina exterior; Porta blindada; Video Porteiro; Sistema de rega; Common Areas;  Características Interiores - Hall de entrada; Electrodomésticos embutidos; Casa de Banho da Suite; Closet; Roupeiros; Lavandaria;  Características Gerais - Primeiro Proprietário;  Outros Equipamentos - Gás canalizado; Aquecimento central; Máquina de lavar louça; Secador de roupa; Frigorífico; Micro-ondas; Máquina de lavar roupa;  Vistas - Vista cidade;  Outras características - Garagem; Varanda; Cozinha Equipada; Suite; Moradia Bi-familiar; Acesso apropriado a pessoas com mobilidade reduzida; Elevador; Ar Condicionado; T4 on Av. Santos Dumont 46, with 3 parking spaces, storage room, swimming pool and garden. Between Praça de Espanha and the Calouste Gulbenkian Foundation, a unique project by the architecture studio ARX Portugal is born Marked by the uniqueness of its architecture and the quality of its construction and materials, the building stands out for its elegant, modern lines and the noble materials used, such as marble and wood. The property has two main entrances, each served by two elevators and a video intercom system. This apartment is characterized by the fluidity of its spaces, without much wastage of useful area in circulation. With balconies throughout the social area, which allows you to enjoy great light and a fantastic view over the city of Lisbon. The interior spaces are spacious and bright, with air conditioning in all rooms. The laundry room and kitchen are fully equipped with top of the range appliances. The property consists of 2 Suites 2 Bedrooms 4 bathrooms 1 Fully equipped kitchen 1 Laundry room 3 parking spaces. 1 collection All bedrooms have built-in wardrobes and one of the suites has 1 closet. The development has a common common space with a garden and swimming pool. Located just a few meters from Praça do Saldanha, El Corte Inglés and the Calouste Gulbenkian Foundation. With access to all types of commerce, services and transp.",True,good,False,,6364.0,{'typology': 'flat'},"{'subtitle': 'Avenidas Novas, Lisboa', 'title': 'Apartamento na avenida Santos Dumont s/n'}",False,False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,{'groupDescription': 'Destaque'},,2025-02-01,,,
33941969,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/b6/f5/73/273251657.webp,,31,3,468000.0,"{'price': {'amount': 468000.0, 'currencySuffix': '€'}}",flat,sale,98.0,2,1,avenida David Mourão-Ferreira,Lisboa,Lumiar,Alto do Lumiar - Quinta das Conchas - Quinta do Lambert,pt,38.7789746,-9.1557598,False,https://www.idealista.pt/imovel/33941969/,"Excente apartamento T2 como novo do ano de 2018, no Alto do Lumiar, com cozinha totalmente equipada com electrodomesticos Bosh, vidros duplos em todas as janelas, zona de lavandaria a parte, muito bons acabamentos. Terceiro andar com muita luz. Roupeiros nos dois quartos e nos dois hall de acesso aos quartos e na entrada. Layout funcional com separaçao de zona social e privada. Tem uma arrecadaçao e um lugar de garagem. Condominio com jardim privado e parque infantil. Na zona envolvente tem cafes, restaurantes supermercado Continente, em frente um lago que da o nome ao condominio. Venha visitar a sua futura casa.",False,good,False,True,4776.0,{'typology': 'flat'},"{'subtitle': 'Lumiar, Lisboa', 'title': 'Apartamento na avenida David Mourão-Ferreira'}",True,False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,,,2025-02-01,,,
31185641,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/60/8e/1d/262340355.webp,APA_6407,20,,850000.0,"{'price': {'amount': 850000.0, 'currencySuffix': '€'}}",studio,sale,48.0,0,2,Alfama - Sé,Lisboa,Santa Maria Maior,Alfama - Sé,pt,38.7107999,-9.1319127,False,https://www.idealista.pt/imovel/31185641/,"Loft de luxo para venda em Alfama, totalmente remodelado e mobilado, com uma vista deslumbrante sobre a Praça do Comércio e o Rio Tejo. Inserido num prédio de estilo pombalino totalmente reabilitado e com elevador, este apartamento de luxo em open space é composto por sala de estar, cozinha estilo americano totalmente equipada, zona de quarto com cama king size e duas casas de banho completas.  A renovação do apartamento, criado a partir do aproveitamento do sótão, foi pensada ao pormenor e realizada com materiais de excelente qualidade, resultando num espaço de charme único com teto de vidro dourado e uma varanda com uma agradável vista para a Praça do Comércio e o Rio Tejo.  Situado em Alfama e atualmente funcionar como Alojamento Local, este loft de luxo fica a poucos minutos a pé das zonas mais charmosas da cidade, permitindo descobrir a história e beleza de praças tradicionais como a do Comércio, do Rossio e dos Restauradores, bem como a envolvência dos passeios a pé pela calçada portuguesa ao longo de toda a Baixa de Lisboa e Chiado. Está igualmente bem servido de todo o tipo de comércio, restaurantes típicos ou de charme, zonas de diversão noturna e das típicas casas de Fado.  Para além da possibilidade de obter uma avença mensal no parque de estacionamento a escassos metros, também beneficia de uma boa rede de transportes públicos, incluindo o metro e a estação fluvial do Terreiro do Paço, ou a estação de comboio do Cais do Sodré. O Terminal de Cruzeiros de Lisboa fica a poucos metros de distância.  Ideal para investimento seja como habitação própria ou para arrendamento.  Categoria Energética: C  ref: APA_6407.",True,good,False,False,17708.0,"{'typology': 'flat', 'subTypology': 'studio'}","{'subtitle': 'Santa Maria Maior, Lisboa', 'title': 'T0'}",False,False,False,False,False,False,,,{'groupDescription': 'Destaque'},,2025-02-01,,,
31181154,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/fd/e5/3a/262340316.webp,CAS_6413,29,,2500000.0,"{'price': {'amount': 2500000.0, 'currencySuffix': '€'}}",chalet,sale,244.0,4,3,Rato - Amoreiras,Lisboa,Santo António,Rato - Amoreiras,pt,38.7235029,-9.1543943,False,https://www.idealista.pt/imovel/31181154/,"Moradia de luxo T4 para venda em Lisboa, situada numa das zonas mais exclusivas da cidade, a poucos passos no Largo Rato.  Idealizada para servir uma família ou para funcionar como Alojamento Local, esta moradia unifamiliar de luxo distribui-se por um prédio de seis andares interligados entre si por escadas e por um elevador privativo. Entrando pelo piso zero, ao nível da rua, é possível encontrar uma garagem para dois carros, lavandaria e ainda um logradouro. No piso inferior, correspondente à cave, dispõe de um pequeno apartamento de serviço com copa e casa de banho, sem janelas, mas com ventilação.  Com áreas amplas, o piso um é composto sala com zona de estar e de jantar, lareira e varanda, a partir da qual se tem acesso ao logradouro. Subindo para o segundo piso é possível encontrar uma cozinha prática e muito funcional, totalmente equipada, um quarto e uma casa de banho completa. O terceiro piso é composto por dois quartos e uma casa de banho completa, que lhes serve de apoio. O quarto e último piso, é composto na sua totalidade por uma ampla suite com closet, janelas de telhado e uma varanda privativa. Com muita luz natural na generalidade das divisões, esta moradia de luxo passou recentemente por uma remodelação que a tornou ainda mais confortável. Possui caixilharia com vidro duplo, ar condicionado, aquecimento central, painéis solares e roupeiros em todos os quartos.  Localizada numa zona muito central de Lisboa, próxima do Largo do Rato, a moradia de luxo dispõe de todo o tipo de serviços, comércio, restaurantes, cafés e hotéis na sua envolvência. Também está próxima do Amoreiras Shopping Center, do Jardim das Amoreiras, do Jardim Botânico de Lisboa e do Liceu Francês. Por outro lado, também dispõe de boas acessibilidades e o Metro do Rato fica a 2 minutos de distância a pé.  Categoria Energética: A  ref: CAS_6413.",False,good,False,,10246.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}","{'subtitle': 'Santo António, Lisboa', 'title': 'Moradia independente'}",False,False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,{'groupDescription': 'Destaque'},,2025-02-01,,,
32691475,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/0a/d3/47/262340009.webp,APA_8285,38,,689000.0,"{'price': {'amount': 689000.0, 'currencySuffix': '€'}}",flat,sale,85.0,1,2,Lapa,Lisboa,Estrela,Lapa,pt,38.7152535,-9.1639328,False,https://www.idealista.pt/imovel/32691475/,"Apartamento T1 para venda na Estrela, inserido num condomínio com alto nível de privacidade e com localização privilegiada numa zona nobre de Lisboa. Inserido no exclusivo e elegante condomínio Jardins da Estrela, que resulta da recuperação de uma casa apalaçada do século XVIII, o apartamento é composto por um hall com espaçosos armários embutidos, cozinha moderna e funcional, uma ampla sala comum com 32m2, quarto com roupeiro e duas casas de banho, uma completa, outra social. O apartamento dispõe ainda de uma arrecadação e parqueamento para dois carros, com espaço para bicicletas ou motas.  Com acabamentos de qualidade superior, em termos de equipamento e conforto, o apartamento dispõe de ar condicionado por conduta, aquecimento central com caldeira a gás, cozinha totalmente equipada com eletrodomésticos Miele, paredes duplas com isolamento térmico e caixa de ar, caixilharia em madeira lacada, pavimento em carvalho envernizado, porta blindada, alarme de intrusão e detetores de movimento ligados à portaria.  Por outro lado, o apartamento beneficia ainda do conforto e segurança de um condomínio, totalmente murado, que dispõe de portaria 24 horas por dia, circuito de CTTV nas entradas e jardim, parqueamento para visitas e um agradável jardim comum com diversos tipos de vegetação e vários recantos adornados com detalhes de época.  Localizado numa zona nobre de Lisboa, onde estão instaladas diversas embaixadas, o apartamento dispõe de todo o tipo de comércio e serviços na sua envolvência, está perto de escolas como o Liceu Francês e os Salesianos, da Basílica da Estrela e do Jardim da Estrela. O Mercado de Campo de Ourique e o Amoreiras Shopping Center ficam a curta distância. Com boas ligações aos principais eixos rodoviários da cidade, também dispõe de transportes públicos, incluindo autocarros e o Elétrico 28, e num futuro próximo, terá a estação de metro da Estrela (atualmente em construção).  Categoria Energética: C  ref: APA_8285.",True,good,False,True,8106.0,{'typology': 'flat'},"{'subtitle': 'Estrela, Lisboa', 'title': 'Apartamento'}",True,False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,{'groupDescription': 'Destaque'},,2025-02-01,,,
33934164,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/5f/6f/77/272828986.webp,APA_10394,27,1,2280000.0,"{'price': {'amount': 2280000.0, 'currencySuffix': '€'}}",flat,sale,279.0,3,3,Alfama - Sé,Lisboa,Santa Maria Maior,Alfama - Sé,pt,38.7115008,-9.1353247,False,https://www.idealista.pt/imovel/33934164/,"Apartamento T3 para venda em Lisboa, recentemente renovado, situado no centro histórico da cidade, a dois passos da Catedral, a Sé de Lisboa.    Situado num primeiro andar ao qual se acede por uma escadaria de pedra, este apartamento de características únicas recentemente renovado, preserva a arquitetura típica pombalina e mantém a sua traça e estilo originais, incluindo os azulejos do século XVIII, a gaiola pombalina, o soalho de madeira corrida, os tetos altos e duas entradas, uma direta à zona social e a outra ao lado mais privado.  Com áreas amplas e muito luminoso, o apartamento é composto por sala de estar e sala de jantar com cozinha aberta. As suas grandes janelas viradas a Sul têm vista para uma praça com árvores, onde passa o famoso elétrico 28, pavimentada com a típica calçada portuguesa. O lado social conta ainda com uma sala-escritório, uma pequena saleta, lavandaria e despensa. O lado mais privado é composto por três quartos, um deles em suite com uma belíssima casa de banho com dois lavatórios, duche e banheira, uma ampla zona de circulação, uma casa de banho completa de apoio aos quartos e outra social, e uma divisão para arrumações.  Pensada ao mínimo detalhe, a renovação trouxe a luz para o centro do apartamento, transformando os espaços de circulação em zonas de estar ou de trabalho. O seu charme excecional é complementado por equipamento que proporciona todo o conforto e bem-estar a quem nele habita, incluindo janelas com vidros duplos e isolamento acústico e aquecimento central.  No coração histórico da cidade, o edifício de estilo pombalino onde o apartamento se insere está neste momento a ser submetido a uma intervenção de restauro, incluindo fachadas e substituição do telhado, cujas despesas necessárias à obra estão já totalmente asseguradas pelo atual proprietário.  Localizado junto à Sé de Lisboa, à Igreja e ao Museu de Santo António, fica a 5 minutos a pé de Praça do Comércio e da Baixa Pombalina e tem vários pontos de interesse nas suas proximidades, incluindo o Rossio e Teatro Nacional Dona Maria II, o Castelo de São Jorge, ou bairros típicos como Alfama e Graça.  Com diversos tipos de serviços e comércio de rua na sua envolvência, também conta com boas acessibilidades e transportes públicos, incluindo o metro e o terminal de ferryboat do Terreiro do Paço e o aeroporto internacional fica a menos de 10km, características que o tornam numa excelente oportunidade de investimento.  Categoria Energética: C  ref: APA_10394.",True,good,False,False,8172.0,{'typology': 'flat'},"{'subtitle': 'Santa Maria Maior, Lisboa', 'title': 'Apartamento'}",True,False,False,False,False,False,,,{'groupDescription': 'Top'},,2025-02-01,,,
33324037,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/97/83/e4/262337279.webp,APA_9575,29,11,895000.0,"{'price': {'amount': 895000.0, 'currencySuffix': '€'}}",flat,sale,123.0,3,3,Nova Campolide,Lisboa,Campolide,Nova Campolide,pt,38.7301109,-9.161059,False,https://www.idealista.pt/imovel/33324037/,"Apartamento T3 para venda em Nova Campolide, com uma localização muito central e uma vista desafogada sobre a cidade, o Parque de Monsanto e o Aqueduto das Águas Livres.   Em ótimo estado e com obras de conservação já realizadas este ano, o apartamento é composto por hall de entrada, uma ampla sala comum com uma varanda que permite desfrutar da luminosidade e da agradável vista panorâmica da cidade e cozinha totalmente equipada. A zona mais privada do apartamento dispõe de uma antecâmara que acolhe um confortável espaço de biblioteca e dá acesso aos três quartos com roupeiros embutidos, um deles em suite e os outros dois com uma varanda comum, e mais duas casas de banho, uma de apoio aos quartos e outra social.    Inserido num prédio moderno de construção recente com dois elevadores, o apartamento dispõe de três lugares de estacionamento e de uma arrecadação, e também beneficia das comodidades de um condomínio organizado com um amplo jardim privativo, segurança 24 horas e câmaras de vigilância. Localizado em Nova Campolide, o apartamento dispõe de todo o tipo de comércio e serviços na envolvência, está perto de escolas e universidades, do Amoreiras Shopping Center e do El Corte Inglês, do Parque Florestal de Monsanto e do Jardim Amália Rodrigues. Com boas acessibilidades, dispõe de transportes públicos à porta e fácil acesso aos principais eixos rodoviários da cidade de Lisboa.  Ideal para acolher uma família, este apartamento constitui uma oportunidade única de adquirir um imóvel de elevada qualidade, conforto e com uma localização privilegiada na cidade de Lisboa.  Categoria Energética: C  ref: APA_9575.",True,good,False,True,7276.0,{'typology': 'flat'},"{'subtitle': 'Campolide, Lisboa', 'title': 'Apartamento'}",True,False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,{'groupDescription': 'Top'},,2025-02-01,,,
